Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
24,4/30/26 6:34 PM,Fire Chicken Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,18.00,1.0,false
6,4/30/26 6:34 PM,Smoke & Spice,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
25,4/30/26 6:36 PM,Broth,Course 1,FOOD,Food,0.00,4.0,false
25,4/30/26 6:36 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
25,4/30/26 6:36 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,4.0,false
26,4/30/26 6:38 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,23.00,1.0,false
26,4/30/26 6:38 PM,Jjajangmyeon,RICE CAKES & NOODLES,PERILLA TO-GO,Food,15.00,1.0,false
25,4/30/26 6:37 PM,Sparkling Greet,BY THE GLASS,BEVERAGE,Wine,0.00,2.0,false
25,4/30/26 6:37 PM,Sparkling Greet,BY THE GLASS,BEVERAGE,Wine,0.00,2.0,false
16,4/30/26 6:38 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
27,4/30/26 6:39 PM,Broth,Course 1,FOOD,Food,0.00,3.0,false
27,4/30/26 6:39 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
27,4/30/26 6:39 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,3.0,false
28,4/30/26 6:43 PM,Broth,Course 1,FOOD,Food,0.00,3.0,false
28,4/30/26 6:43 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
28,4/30/26 6:43 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,3.0,false
28,4/30/26 6:43 PM,Sparkling Greet,BY THE GLASS,BEVERAGE,Wine,0.00,3.0,false
19,4/30/26 6:44 PM,Classic Tasting Plate,For the Grill,FOOD,Food,180.00,4.0,false
19,4/30/26 6:44 PM,American F1 Bavette,For the Grill,FOOD,Food,36.00,1.0,false
19,4/30/26 6:44 PM,Heritage Pork Belly,For the Grill,FOOD,Food,20.00,1.0,false
19,4/30/26 6:44 PM,Four Star Mushrooms,For the Grill,FOOD,Food,24.00,1.0,false
19,4/30/26 6:44 PM,Gochujang Riblets,For the Table,FOOD,Food,24.00,1.0,false
19,4/30/26 6:44 PM,Scallion Pancake,For the Table,FOOD,Food,16.00,1.0,false
19,4/30/26 6:44 PM,Blistered Shishito Peppers,For the Table,FOOD,Food,10.00,1.0,false
19,4/30/26 6:44 PM,Soondubu Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
19,4/30/26 6:45 PM,G-Chateau Les Vieilles Pierres,BY THE GLASS,BEVERAGE,Wine,32.00,2.0,false
29,4/30/26 6:50 PM,Diet Coke,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,NA Beverage,2.50,1.0,false
29,4/30/26 6:50 PM,Korean Meal Plate,PLATES & BOWLS,PERILLA TO-GO,Food,25.00,1.0,false
27,4/30/26 6:50 PM,Mishima Wagyu Hanger,For the Grill,FOOD,Food,36.00,1.0,false
27,4/30/26 6:50 PM,American F1 Bavette,For the Grill,FOOD,Food,36.00,1.0,false
27,4/30/26 6:50 PM,Heritage Pork Belly,For the Grill,FOOD,Food,20.00,1.0,false
27,4/30/26 6:50 PM,Marinated Short Rib,For the Grill,FOOD,Food,28.00,1.0,false
27,4/30/26 6:50 PM,Pa-Muchim,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
27,4/30/26 6:50 PM,Ssam,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
27,4/30/26 6:50 PM,Rice Cake Royale,For the Table,FOOD,Food,48.00,1.0,false
27,4/30/26 6:50 PM,Soondubu Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
25,4/30/26 6:52 PM,Ssam,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
25,4/30/26 6:52 PM,Pa-Muchim,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
25,4/30/26 6:52 PM,Chef's Tasting Plate,For the Grill,FOOD,Food,150.00,2.0,false
25,4/30/26 6:52 PM,LA Galbi,For the Grill,FOOD,Food,32.00,1.0,false
25,4/30/26 6:52 PM,Scallion Pancake,For the Table,FOOD,Food,16.00,1.0,false
25,4/30/26 6:52 PM,Korean Fried Chicken,For the Table,FOOD,Food,22.00,1.0,false
25,4/30/26 6:52 PM,Dwenjang Potatoes,For the Table,FOOD,Food,15.00,1.0,false
25,4/30/26 6:52 PM,Soondubu Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
30,4/30/26 6:56 PM,Korean Meal Plate,PLATES & BOWLS,PERILLA TO-GO,Food,25.00,1.0,false
16,4/30/26 6:57 PM,Blistered Shishito Peppers,For the Table,FOOD,Food,10.00,1.0,false
31,4/30/26 6:59 PM,Bulgogi,MAINS,PERILLA TO-GO,Food,70.00,2.0,false
